frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
595,489.0,[1176.500081978847 648.1441034836007 1488.7014470639156 924.9662688756409],[1295.68505859375 811.9984741210938 1380.18310546875 852.8941650390625],0.4649414122104645,EY61MBG,0.598381206905842
599,489.0,[1179.4414924989342 655.3074259621527 1491.6519086492062 931.0999558828061],[1300.2542724609375 811.623046875 1385.4049072265625 859.0140380859375],0.610130250453949,EY61MAG,0.16793710110955287
600,489.0,[1180.415077171317 657.0746173844261 1493.4562358272997 933.5081591761193],[1300.290283203125 808.1980590820312 1387.0123291015625 862.9136352539062],0.5687896013259888,EY61NBG,0.5122409293202819
602,489.0,[1180.701669968972 659.6549141976462 1495.0811918583008 937.7808565023109],[1300.466064453125 812.3267211914062 1386.4617919921875 865.4598999023438],0.5433471202850342,EY61NBG,0.3409164524536222
608,489.0,[1182.8158161960098 662.9516912236915 1500.2541105227358 947.8964778237265],[1299.1129150390625 834.0562744140625 1389.6292724609375 873.3179321289062],0.5839550495147705,EY61NBG,0.6153411247464817
610,489.0,[1182.001320838615 664.8083896158848 1499.1636290922365 953.2325802605512],[1300.736328125 834.6520385742188 1390.8516845703125 876.7501831054688],0.5911650061607361,EY61MBG,0.3767604924843158
624,489.0,[1188.1514288229523 685.6588143329934 1516.1326760529264 980.6180812667717],[1307.0146484375 843.0613403320312 1392.698486328125 903.6004028320312],0.40434929728507996,EY61NEG,0.20534339955349193
625,489.0,[1188.4701217792003 686.0811644915839 1517.9059680927912 981.1562156983671],[1307.132568359375 858.04345703125 1394.610107421875 901.7152099609375],0.5432387590408325,ET61NBG,0.32748617764183463
627,489.0,[1187.8789486657888 690.6004379391669 1518.7217755502152 987.0495708728462],[1307.4840087890625 862.2738647460938 1400.4686279296875 907.7122192382812],0.6416831612586975,EY61NBG,0.3301707680217571
629,489.0,[1187.8799741761038 694.009039448727 1517.8264263658923 991.2944884300753],[1310.3046875 867.6244506835938 1401.348388671875 908.5882568359375],0.6191864609718323,EY61NBG,0.9599010835853853
635,489.0,[1190.210218274551 702.2045959742054 1524.4834739147716 1001.3376333431972],[1310.971435546875 874.8067016601562 1405.9376220703125 921.906005859375],0.5885574817657471,EY61NBG,0.5043443407192814
636,489.0,[1190.5317172568114 704.8449731506132 1525.8650571722303 1003.3422569687596],[1311.3101806640625 881.73779296875 1408.2305908203125 922.6307373046875],0.5407658219337463,EY61NBG,0.5943902507866367
637,489.0,[1190.3506330957507 705.8097888927123 1526.4792040966445 1003.8830206014172],[1311.3438720703125 881.8313598632812 1408.2608642578125 922.6541748046875],0.539557158946991,EY61NBG,0.59345273642069
640,489.0,[1192.3971255849403 711.8770829696634 1531.294146712474 1011.4182832471924],[1314.4736328125 889.9926147460938 1407.681640625 930.4230346679688],0.6199511885643005,EY61MBG,0.2906959202606413
641,489.0,[1192.2966917417648 713.9925228227808 1531.4233797673419 1015.5754135858285],[1315.2744140625 882.3411254882812 1411.2509765625 931.2586669921875],0.6207824349403381,EY61RBG,0.3825972650631368
646,489.0,[1195.6829529149861 715.8997642010081 1536.000480773601 1022.1262179616297],[1320.0364990234375 889.65478515625 1414.552001953125 942.6856079101562],0.5340378880500793,EY61NBG,0.8402314196345888
647,489.0,[1195.3628574290335 717.2242890764328 1535.2916200877378 1023.8808163898589],[1318.099365234375 896.8438110351562 1415.3814697265625 945.4976806640625],0.6241174340248108,EY61NBC,0.5429120634905948
650,489.0,[1195.2014989955705 721.4257683361308 1532.3555966487766 1029.3764398326157],[1327.1484375 904.037841796875 1415.7718505859375 946.6204833984375],0.6088746190071106,EY61NBG,0.42896608842420714
652,489.0,[1196.0767696076741 726.0354107741297 1532.7571713007019 1035.2269321423273],[1321.90576171875 905.4047241210938 1412.334228515625 952.2647094726562],0.6367093324661255,EY61NBG,0.5780028986175
653,489.0,[1196.7906483139172 729.1031414647377 1534.0901027682494 1038.234537300292],[1321.975830078125 913.6895751953125 1413.0059814453125 956.94677734375],0.6709553599357605,EY61MBG,0.38772905503287186
655,489.0,[1197.5764311047128 731.6450980003494 1536.022099966303 1041.4257288729],[1322.3682861328125 912.8355102539062 1416.5233154296875 956.1223754882812],0.6402115821838379,EY61NBG,0.6539357595972344
657,489.0,[1198.0377656848902 734.738123609196 1537.7799191039364 1044.8383010071811],[1322.3345947265625 914.6865844726562 1419.6207275390625 963.8745727539062],0.6721404194831848,EY61NBG,0.32685013156335513
658,489.0,[1198.3773485728225 736.080654217831 1538.908937689781 1046.5028045723216],[1322.73388671875 911.8588256835938 1419.8079833984375 966.5491333007812],0.6643460988998413,EY61NBG,0.41319113818706227
659,489.0,[1199.2473560883261 737.3406050017683 1540.8655311223645 1048.1602930192364],[1321.5194091796875 923.76708984375 1421.080810546875 970.155029296875],0.627166748046875,EY61NBC,0.3355114635641223
662,489.0,[1200.6646823577614 742.1341597648161 1544.695694966363 1055.0245865469296],[1327.8094482421875 921.9384765625 1424.117919921875 971.0559692382812],0.6178255081176758,EY61NBG,0.2705481404287291
663,489.0,[1200.8724127384373 744.5440903778166 1545.7100333357287 1057.5711679059584],[1326.9959716796875 932.1923217773438 1426.40771484375 974.6427612304688],0.6408042907714844,EY61NBG,0.599855178917174
666,489.0,[1201.8756169103917 751.9738694940622 1549.350091025613 1064.135170360185],[1325.8868408203125 935.3104858398438 1428.7803955078125 980.4163208007812],0.6684779524803162,EY61NOG,0.3777252645498397
667,489.0,[1202.0339009555844 753.1653802845098 1550.778640868428 1064.789117652279],[1325.8182373046875 935.2544555664062 1428.7996826171875 980.4038696289062],0.6662214994430542,EY61NOG,0.3777252645498397
670,489.0,[1203.631838723423 758.3693143525551 1555.9404744773449 1069.2724106020532],[1330.9559326171875 939.8212280273438 1429.3067626953125 989.6585083007812],0.6635770797729492,EY61MBG,0.5013318473256556
671,489.0,[1203.124314387213 759.7152335828489 1555.4229969618896 1070.9733046449228],[1332.6593017578125 945.930908203125 1433.9122314453125 992.5447998046875],0.6232356429100037,EY61NBG,0.3935022365576431
674,489.0,[1205.1718939068903 760.8551772900756 1560.742675377768 1072.6965201426287],[1332.602783203125 952.2910766601562 1431.765625 994.0156860351562],0.6388643383979797,EY61MBG,0.3083321764664262
675,489.0,[1204.4426319230256 761.1902846488143 1559.2696644424113 1073.0278359955892],[1335.2325439453125 954.6351928710938 1432.439208984375 996.7820434570312],0.6726341843605042,EY61NBG,0.28119310444865536
678,489.0,[1207.634182974955 764.3652887845831 1564.6026834170966 1073.403093491544],[1334.0966796875 962.1652221679688 1438.2283935546875 1003.9707641601562],0.6802935600280762,EY61MBC,0.7367589845634324
679,489.0,[1207.8634428441 764.7819396518499 1565.8694460707734 1072.8689774801182],[1334.102783203125 962.1835327148438 1438.2198486328125 1003.9528198242188],0.6802177429199219,EY61MBC,0.7367589845634324
680,489.0,[1209.1051269740387 765.8694240145185 1569.5563232688464 1072.844273191976],[1336.4276123046875 962.1275024414062 1435.863037109375 1006.7015991210938],0.6883922219276428,EY61NBG,0.5273226918460526
681,489.0,[1208.6266122788898 767.6675780817832 1568.4782161314065 1072.4320858488475],[1339.6187744140625 964.3399658203125 1438.8465576171875 1009.099365234375],0.6917924284934998,EY61NBG,0.44128543933321585
682,489.0,[1209.5151643120323 770.5598515430339 1569.5851888105697 1072.6808552280495],[1340.19580078125 962.90478515625 1439.8743896484375 1011.98876953125],0.6791858673095703,EV61NBG,0.4317787714052188
683,489.0,[1211.4026162005296 772.8634892480306 1573.137200076427 1072.2132046753138],[1340.4844970703125 969.2210083007812 1442.1314697265625 1017.6835327148438],0.6665565967559814,EY61NBG,0.4606004327341118
684,489.0,[1210.5145274338026 776.3204512798948 1571.3470868637799 1072.6047930955149],[1341.2176513671875 973.5884399414062 1444.29833984375 1017.8988647460938],0.6253787279129028,EY61NBG,0.41547308188631177
685,489.0,[1210.3353401868908 778.0966213989961 1570.5092258133213 1072.1331327076957],[1341.1934814453125 973.5026245117188 1444.3433837890625 1017.9183349609375],0.6260542273521423,EY61NBG,0.41547308188631177
687,489.0,[1210.595761224665 781.0315695955836 1572.3016036963438 1071.1527934272149],[1340.9058837890625 980.3878784179688 1445.6053466796875 1023.90087890625],0.7021003365516663,EY61NBG,0.5978885610469082
688,489.0,[1210.8277535924617 783.2551811060682 1572.0771457738297 1072.032032707777],[1340.093994140625 983.0225830078125 1440.054931640625 1025.2420654296875],0.6845890879631042,EY61NBG,0.6124017376480185
689,489.0,[1211.999801656578 785.2841969313195 1575.0787880361293 1071.850363270484],[1343.2408447265625 986.894775390625 1442.7059326171875 1028.09619140625],0.692375898361206,EY61NBG,0.7947544631584834
690,489.0,[1214.263075016691 786.2614632844213 1579.8491445681552 1072.6152487230167],[1344.242919921875 986.18408203125 1442.5595703125 1031.397216796875],0.7055601477622986,EF61NBG,0.41168921218280724
692,489.0,[1215.4489819148139 788.4394086858593 1583.9601236768835 1073.2698713343057],[1346.6195068359375 986.9452514648438 1448.22509765625 1036.159423828125],0.7099656462669373,EY61NBG,0.5995523787937166
693,489.0,[1214.2938391968223 791.2111885623686 1582.1037573030721 1073.84675345616],[1345.4296875 985.0680541992188 1451.142333984375 1042.3419189453125],0.6852191090583801,EY61NBG,0.4824294287890649
694,489.0,[1214.521658600525 793.5191008218989 1580.9645956126842 1074.24605992301],[1345.8841552734375 993.5755004882812 1453.5850830078125 1043.877685546875],0.6843234300613403,EY61NBG,0.22200671032966288
695,489.0,[1215.345364143411 796.887226777495 1581.2548206649642 1075.3541627455736],[1342.0279541015625 998.2169189453125 1453.8973388671875 1044.6617431640625],0.6514044404029846,EY61NBG,0.5875962846654046
696,489.0,[1215.8279053930162 798.6575317711772 1580.7726084110543 1074.6266504991502],[1345.29931640625 999.1444702148438 1453.38427734375 1048.430908203125],0.7248764634132385,EY61NBC,0.3489216136276731
697,489.0,[1216.2219113760348 799.6309004372526 1580.5037395073523 1073.8489912365642],[1345.2430419921875 999.0823974609375 1453.423583984375 1048.506591796875],0.7252465486526489,EY61NBG,0.29767850554206254
698,489.0,[1217.2022944496655 801.2569722660464 1582.3524047432072 1073.8095096530228],[1345.773681640625 1005.8604125976562 1455.560791015625 1050.14697265625],0.6984891295433044,EY61NBG,0.5647027663915788
699,489.0,[1221.0349206853514 803.2294591234406 1591.7889371746421 1073.354132792989],[1347.6859130859375 1005.2259521484375 1454.5296630859375 1053.917724609375],0.7362887263298035,EY61NBG,0.5431343041596276
700,489.0,[1219.5324209474597 804.859263898152 1591.2149515283295 1072.784640598477],[1348.31494140625 1007.4760131835938 1453.7196044921875 1054.15087890625],0.7167059183120728,EY61NBG,0.4773234159990604
701,489.0,[1218.8832053052988 806.3955516996451 1591.111181495622 1072.5675931877888],[1348.2899169921875 1008.473388671875 1455.8519287109375 1059.5235595703125],0.7325010895729065,EY61NBG,0.4584734475503468
702,489.0,[1220.496051204759 807.8513116398158 1594.0793870620548 1072.2744289410666],[1347.5029296875 1010.0841064453125 1456.656494140625 1061.6396484375],0.733635663986206,EY61MBG,0.8202514990182701
703,489.0,[1220.8484813281254 808.6742984766803 1595.4127056235695 1071.8336362701116],[1347.50146484375 1010.0782470703125 1456.6568603515625 1061.6414794921875],0.7336003184318542,EY61MBG,0.8202514990182701
704,489.0,[1221.733395299125 809.0977098345459 1598.4605216707007 1070.9529321982918],[1346.9697265625 1014.4107055664062 1459.6004638671875 1066.7945556640625],0.6961396336555481,EY61NBG,0.7369244588600596
705,489.0,[1223.9858242218766 810.93364981406 1604.755567869517 1070.9882946137877],[1352.19921875 1018.2886962890625 1458.238525390625 1066.9251708984375],0.6642881631851196,EY61NBG,0.3952998760596123
706,489.0,[1224.5782819851252 813.1421802540938 1607.7872710692186 1071.218330341592],[1351.1187744140625 1026.14794921875 1460.2825927734375 1069.716064453125],0.683306097984314,EY61NBC,0.23984981343637368
782,559.0,[384.9547794687786 762.7954545278478 725.7326730356498 1068.6369369731224],[500.33203125 960.2056884765625 597.2587280273438 1000.2971801757812],0.5784481763839722,AV08HVF,0.4441220760725634
784,559.0,[381.4900709790361 765.652098469174 724.9324050562686 1072.9631416577727],[496.9448547363281 962.5006713867188 597.1381225585938 1004.2985229492188],0.6536120176315308,AV08KVF,0.20874702826709965
795,559.0,[368.4818879456829 778.9207274643344 721.6981403397426 1077.8758663517],[485.7430114746094 981.8150024414062 590.242919921875 1028.79833984375],0.6719568371772766,AV04AVE,0.03153713556210645
808,708.0,[1127.286020353037 450.3135403887138 1494.0592020632891 886.6214559228233],[1287.0968017578125 792.3043823242188 1368.701416015625 829.3103637695312],0.2991235852241516,AC65USJ,0.31506757758135295
814,708.0,[1130.5676537125453 455.8757868701294 1499.0936639767722 902.5481398516715],[1288.3001708984375 797.52685546875 1375.2642822265625 841.5618896484375],0.5515206456184387,BC65UGJ,0.2618528283587697
820,801.0,[1127.640561864941 459.74416434524784 1499.5968912134344 923.2706785374435],[1288.2218017578125 805.021728515625 1378.984619140625 849.6317138671875],0.6296375393867493,EC65USJ,0.2254816387526936
822,801.0,[1133.0270837513897 460.7519842357691 1501.595709415022 925.0763642129151],[1289.211669921875 809.5320434570312 1376.1878662109375 853.3652954101562],0.6268996596336365,BG65USJ,0.5266927641031166
823,801.0,[1134.2593306678327 460.83187674851985 1501.8229883030508 925.873333074863],[1289.21337890625 809.5338134765625 1376.1884765625 853.3641357421875],0.6269075274467468,BG65USJ,0.5266927641031166
826,708.0,[1137.9695930814933 463.0080878024103 1506.5294240235044 926.9402504817062],[1291.4619140625 815.759765625 1379.294677734375 857.7952880859375],0.6045687794685364,BG65USJ,0.2535962142606865
827,708.0,[1137.8311642429217 464.009325479379 1506.3510445261709 929.0449592341827],[1290.6195068359375 816.837158203125 1379.7242431640625 861.409423828125],0.6528914570808411,OC65USJ,0.5408564495308136
831,708.0,[1146.2493691818943 465.45110273327737 1511.325306792812 933.9489739715477],[1291.0489501953125 822.7139282226562 1378.8143310546875 866.9122924804688],0.6236589550971985,BC65USJ,0.6253412977785194
832,708.0,[1147.669897717629 466.3121726255996 1512.4405433174427 936.1741590735529],[1292.0467529296875 823.8455200195312 1378.01171875 866.7691040039062],0.6087310314178467,DG55USJ,0.6734715883946141
838,822.0,[1152.2583087248383 473.5452911788126 1512.9647814370949 952.8482426574338],[1291.1363525390625 832.5855102539062 1383.708984375 875.9057006835938],0.584553599357605,BC65USJ,0.3791992431569205
839,822.0,[1151.1392286704718 473.1347977934021 1511.4444260830846 952.4674557646227],[1291.583984375 833.0072021484375 1384.55859375 875.6004638671875],0.607331395149231,BC65USJ,0.2137158319312093
840,708.0,[1147.984932521002 479.00166937286633 1512.7660531345005 955.6465549591461],[1292.8016357421875 836.3902587890625 1386.2030029296875 879.8646240234375],0.6227403879165649,OG65USJ,0.18258346607452977
841,708.0,[1148.1691634368747 478.97533314535025 1512.8655148224232 956.5928643753207],[1292.244384765625 836.5428466796875 1385.80615234375 880.0902709960938],0.6275830864906311,OG65USJ,0.3451276855781392
844,708.0,[1147.3245982735266 482.77166150194853 1513.951396686327 963.709426511424],[1293.1024169921875 841.383544921875 1382.9061279296875 884.373779296875],0.6371564269065857,BG65USJ,0.16924900682319424
851,708.0,[1152.240098904278 488.3112456982175 1523.2015836519927 981.0572628147585],[1293.6741943359375 853.2169189453125 1385.2100830078125 896.98828125],0.6376997232437134,OG65USJ,0.11397263024131907
852,708.0,[1153.932864464972 489.48210307563465 1524.058637256235 983.9357546263046],[1291.817626953125 855.5628662109375 1384.7996826171875 898.9951171875],0.589959979057312,BG65USJ,0.36288089576506644
853,708.0,[1154.6962093154984 489.5611252452404 1524.203869003375 985.2761795796519],[1291.8172607421875 855.56396484375 1384.800048828125 898.9942016601562],0.5900167226791382,BG65USJ,0.36288089576506644
854,708.0,[1156.0496129766293 489.04964686828237 1526.230597341474 986.7523019979689],[1294.773681640625 857.45068359375 1386.02978515625 901.36083984375],0.6151761412620544,BG65USJ,0.39486260803143536
